protein_id	fasta_headers	gene_symbols_or_id	MS1d4-S	MS2d4-S	MW1d4-S	MW2d4-S
Q9DBT5	>sp|Q9DBT5|AMPD2_MOUSE AMP deaminase 2 OS=Mus musculus OX=10090 GN=Ampd2 PE=1 SV=2	AMPD2	18.4361022115205	18.5254348061672	18.4938468790472	18.3011311824641
P21570	>sp|P21570|ANGI_MOUSE Angiogenin OS=Mus musculus OX=10090 GN=Ang PE=1 SV=1	ANG	19.7937653785598	19.429164444223	20.5118841899501	20.1220694738232
Q9R045	>sp|Q9R045|ANGL2_MOUSE Angiopoietin-related protein 2 OS=Mus musculus OX=10090 GN=Angptl2 PE=2 SV=2	ANGPTL2	19.7769424046722	19.7941446827864	19.277020304287	19.5380189182572
Q9Z1P8	>sp|Q9Z1P8|ANGL4_MOUSE Angiopoietin-related protein 4 OS=Mus musculus OX=10090 GN=Angptl4 PE=1 SV=1	ANGPTL4	18.5283345936857	18.2647501833623		18.3277490843351
Q8C8R3	>sp|Q8C8R3|ANK2_MOUSE Ankyrin-2 OS=Mus musculus OX=10090 GN=Ank2 PE=1 SV=2	ANK2	16.42748055764	16.2506798413603	16.564966354967	16.2658053978905
E9Q4F7	>sp|E9Q4F7|ANR11_MOUSE Ankyrin repeat domain-containing protein 11 OS=Mus musculus OX=10090 GN=Ankrd11 PE=1 SV=1	ANKRD11		15.8323171381441	15.9675094112505	15.3239553520209
A0A494B9J0	>tr|A0A494B9J0|A0A494B9J0_MOUSE Isoform of Q9WV06, Ankyrin repeat domain 2 OS=Mus musculus OX=10090 GN=Ankrd2 PE=1 SV=1	ANKRD2	18.5506133968638	19.0378676634893	18.4946152520126	18.9901815331679
O35381	>sp|O35381|AN32A_MOUSE Acidic leucine-rich nuclear phosphoprotein 32 family member A OS=Mus musculus OX=10090 GN=Anp32a PE=1 SV=1	ANP32A	19.1424707219301	18.9945728141269	19.4318335601842	19.0921750806453
Q9EST5	>sp|Q9EST5|AN32B_MOUSE Acidic leucine-rich nuclear phosphoprotein 32 family member B OS=Mus musculus OX=10090 GN=Anp32b PE=1 SV=1	ANP32B	19.3637797524688	19.3386459073894	19.6722124505377	19.4443331119601
P97449	>sp|P97449|AMPN_MOUSE Aminopeptidase N OS=Mus musculus OX=10090 GN=Anpep PE=1 SV=4	ANPEP	17.8911248326018	17.5408678471553		18.1954877272932
P10107	>sp|P10107|ANXA1_MOUSE Annexin A1 OS=Mus musculus OX=10090 GN=Anxa1 PE=1 SV=2	ANXA1	19.172122440226	18.9875267949817	18.1274408826325	18.1563421168723
P07356	>sp|P07356|ANXA2_MOUSE Annexin A2 OS=Mus musculus OX=10090 GN=Anxa2 PE=1 SV=2	ANXA2	18.4573126178644	18.4750042519038	18.3762317026872	18.2789282169358
P48036	>sp|P48036|ANXA5_MOUSE Annexin A5 OS=Mus musculus OX=10090 GN=Anxa5 PE=1 SV=1	ANXA5		17.3854891495822	18.3874147389796	17.4899653035483
F8WIT2	>tr|F8WIT2|F8WIT2_MOUSE Isoform of P14824, Annexin OS=Mus musculus OX=10090 GN=Anxa6 PE=1 SV=1	ANXA6	18.011367285352	17.8370515936387	17.8310134980328	18.0403671611307
O70423	>sp|O70423|AOC3_MOUSE Amine oxidase [copper-containing] 3 OS=Mus musculus OX=10090 GN=Aoc3 PE=1 SV=3	AOC3	19.4471561380304	19.0977842239354	19.8928866041446	19.3641691563749
O35643	>sp|O35643|AP1B1_MOUSE AP-1 complex subunit beta-1 OS=Mus musculus OX=10090 GN=Ap1b1 PE=1 SV=2	AP1B1	19.644167535745	19.723421623383	19.3118420328897	19.6056965292477
P22892	>sp|P22892|AP1G1_MOUSE AP-1 complex subunit gamma-1 OS=Mus musculus OX=10090 GN=Ap1g1 PE=1 SV=3	AP1G1	15.7266208093264		17.5935916597013	17.2372657195069
P35585	>sp|P35585|AP1M1_MOUSE AP-1 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap1m1 PE=1 SV=3	AP1M1	18.8008024246732	19.0960637825071	18.8899924281771	18.8190908898007
P17426	>sp|P17426|AP2A1_MOUSE AP-2 complex subunit alpha-1 OS=Mus musculus OX=10090 GN=Ap2a1 PE=1 SV=1	AP2A1	19.1367493822103	19.2073121442504	19.2694210912113	19.1285980420663
P17427	>sp|P17427|AP2A2_MOUSE AP-2 complex subunit alpha-2 OS=Mus musculus OX=10090 GN=Ap2a2 PE=1 SV=2	AP2A2	18.8397293924811	18.5871113661008	18.8808260068285	18.8233294233536
Q9DBG3	>sp|Q9DBG3|AP2B1_MOUSE AP-2 complex subunit beta OS=Mus musculus OX=10090 GN=Ap2b1 PE=1 SV=1	AP2B1	18.8974175795883	18.8022115073834	19.2047817457376	19.0769890143018
P84091	>sp|P84091|AP2M1_MOUSE AP-2 complex subunit mu OS=Mus musculus OX=10090 GN=Ap2m1 PE=1 SV=1	AP2M1	18.5646559184643	18.2710685868433	18.732231601483	18.7204402156746
P62743	>sp|P62743|AP2S1_MOUSE AP-2 complex subunit sigma OS=Mus musculus OX=10090 GN=Ap2s1 PE=1 SV=1	AP2S1	18.5229199123907	19.193862969772	18.7413343609631	18.385730089037
O54774	>sp|O54774|AP3D1_MOUSE AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1	AP3D1	16.7966043436842	16.7474156253422	16.6794993763925	15.8592101099367
Q9JKC8	>sp|Q9JKC8|AP3M1_MOUSE AP-3 complex subunit mu-1 OS=Mus musculus OX=10090 GN=Ap3m1 PE=1 SV=1	AP3M1	16.6376497906177			16.2670079167626
Q8R146	>sp|Q8R146|ACPH_MOUSE Acylamino-acid-releasing enzyme OS=Mus musculus OX=10090 GN=Apeh PE=1 SV=3	APEH	18.9176144709743	18.8115827931133	18.9506548973792	18.9233311750379
P28352	>sp|P28352|APEX1_MOUSE DNA repair nuclease/redox regulator APEX1 OS=Mus musculus OX=10090 GN=Apex1 PE=1 SV=2	APEX1	19.4948870145187	19.4161482599211	19.770902602744	19.8896236784728
O35841	>sp|O35841|API5_MOUSE Apoptosis inhibitor 5 OS=Mus musculus OX=10090 GN=Api5 PE=1 SV=2	API5	19.31206191411	19.1389363082404	18.9936719804281	19.1098608479605
Q9WVQ5	>sp|Q9WVQ5|MTNB_MOUSE Methylthioribulose-1-phosphate dehydratase OS=Mus musculus OX=10090 GN=Apip PE=1 SV=1	APIP	18.2438993472981	17.6651621350373	18.5957192251834	18.419103886495
Q03157	>sp|Q03157|APLP1_MOUSE Amyloid beta precursor like protein 1 OS=Mus musculus OX=10090 GN=Aplp1 PE=1 SV=2	APLP1	17.6006236600293	17.1125474928429	17.6608719139778	16.8159557645364
Q60709	>tr|Q60709|Q60709_MOUSE Isoform of Q06335, Amyloid beta precursor-like protein 2 OS=Mus musculus OX=10090 GN=Aplp2 PE=1 SV=1	APLP2	19.3662609244461	19.2199289742935	19.6088813164043	19.1012126844777
Q00623	>sp|Q00623|APOA1_MOUSE Apolipoprotein A-I OS=Mus musculus OX=10090 GN=Apoa1 PE=1 SV=2	APOA1	19.7171426524135	19.4698402961583	18.6537765903491	19.253926147624
E9Q414	>sp|E9Q414|APOB_MOUSE Apolipoprotein B-100 OS=Mus musculus OX=10090 GN=Apob PE=1 SV=1	APOB	19.2791755542791	19.310724920646	19.614257251945	19.4759762213657
Q9WV35	>sp|Q9WV35|ABEC2_MOUSE C->U-editing enzyme APOBEC-2 OS=Mus musculus OX=10090 GN=Apobec2 PE=1 SV=1	APOBEC2	20.1269514720499	19.5850202704219	19.7425536271682	20.1729896620542
P51910	>sp|P51910|APOD_MOUSE Apolipoprotein D OS=Mus musculus OX=10090 GN=Apod PE=1 SV=1	APOD	19.9158019122643	20.6650307407638	19.7456706525366	19.9983791484256
P08226	>sp|P08226|APOE_MOUSE Apolipoprotein E OS=Mus musculus OX=10090 GN=Apoe PE=1 SV=2	APOE	19.0597680690898	19.4727425277744	18.979382630481	18.1568088357965
P12023	>sp|P12023|A4_MOUSE Amyloid-beta precursor protein OS=Mus musculus OX=10090 GN=App PE=1 SV=3	APP	20.2167453123561	20.1264944860647	20.2617297092336	19.9844819726906
Q8K3H0	>sp|Q8K3H0|DP13A_MOUSE DCC-interacting protein 13-alpha OS=Mus musculus OX=10090 GN=Appl1 PE=1 SV=1	APPL1	17.2154409364759	17.1131325924537		16.7998780609899
P08030	>sp|P08030|APT_MOUSE Adenine phosphoribosyltransferase OS=Mus musculus OX=10090 GN=Aprt PE=1 SV=2	APRT	18.6682874173091	18.3315770988849	18.5679111397274	18.3803128192676
Q5XJY5	>sp|Q5XJY5|COPD_MOUSE Coatomer subunit delta OS=Mus musculus OX=10090 GN=Arcn1 PE=1 SV=2	ARCN1	19.9014732031986	20.1549430663371	19.8661244088344	19.8236675756138
P61205;P84078	>sp|P61205|ARF3_MOUSE ADP-ribosylation factor 3 OS=Mus musculus OX=10090 GN=Arf3 PE=2 SV=2;>sp|P84078|ARF1_MOUSE ADP-ribosylation factor 1 OS=Mus musculus OX=10090 GN=Arf1 PE=1 SV=2	ARF3;ARF1	17.828657118428		17.7018230937116	17.7726552447911
Q9EPJ9	>sp|Q9EPJ9|ARFG1_MOUSE ADP-ribosylation factor GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Arfgap1 PE=1 SV=2	ARFGAP1	18.4719808028439	19.1880735263253	18.9985192090218	18.3448393277629
Q99K28	>sp|Q99K28|ARFG2_MOUSE ADP-ribosylation factor GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Arfgap2 PE=1 SV=1	ARFGAP2	19.1660920190829	19.9678248044619	18.8675918958843	18.886782790465
A0A0R4J0T8	>tr|A0A0R4J0T8|A0A0R4J0T8_MOUSE Isoform of Q9D8S3, ADP-ribosylation factor GTPase-activating protein 3 OS=Mus musculus OX=10090 GN=Arfgap3 PE=1 SV=1	ARFGAP3	17.1267093057187	17.8062421366782	17.7039294820718	17.0289028300674
G5E8V9	>sp|G5E8V9|ARFP1_MOUSE Arfaptin-1 OS=Mus musculus OX=10090 GN=Arfip1 PE=1 SV=1	ARFIP1	17.0600326961477	18.8080281834842	17.7076590956287	17.8460337621307
Q3UL36	>sp|Q3UL36|ARGL1_MOUSE Arginine and glutamate-rich protein 1 OS=Mus musculus OX=10090 GN=Arglu1 PE=1 SV=2	ARGLU1	16.1591266640371	16.5423789460966		16.2765226447505
Q5FWK3	>sp|Q5FWK3|RHG01_MOUSE Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Arhgap1 PE=1 SV=1	ARHGAP1	18.4999009682392	18.2188348846655	17.8979718893026	18.6788843825948
Q3UIA2	>sp|Q3UIA2|RHG17_MOUSE Rho GTPase-activating protein 17 OS=Mus musculus OX=10090 GN=Arhgap17 PE=1 SV=1	ARHGAP17	17.9810881618376	18.3794517451896	18.0014764402883	17.5540993464154
Q8BL80	>sp|Q8BL80|RHG22_MOUSE Rho GTPase-activating protein 22 OS=Mus musculus OX=10090 GN=Arhgap22 PE=1 SV=2	ARHGAP22	18.5144029426854	18.7889365295351	18.9451641125873	19.1614589930469
Q99PT1	>sp|Q99PT1|GDIR1_MOUSE Rho GDP-dissociation inhibitor 1 OS=Mus musculus OX=10090 GN=Arhgdia PE=1 SV=3	ARHGDIA	20.6460821960806	20.8626176407421	20.8010211482782	20.7294704410348
Q61599	>sp|Q61599|GDIR2_MOUSE Rho GDP-dissociation inhibitor 2 OS=Mus musculus OX=10090 GN=Arhgdib PE=1 SV=3	ARHGDIB	18.1303390330941	18.7087751034372		18.6537631813866
Q68FM7;E9Q0A3	>tr|Q68FM7|Q68FM7_MOUSE Rho guanine nucleotide exchange factor (GEF) 11 OS=Mus musculus OX=10090 GN=Arhgef11 PE=1 SV=1;>tr|E9Q0A3|E9Q0A3_MOUSE Isoform of Q68FM7, Rho guanine nucleotide exchange factor 11 (Fragment) OS=Mus musculus OX=10090 GN=Arhgef11 PE=1 SV=8	ARHGEF11	19.4161547419532		19.5102048140259	19.0677177434786
Q60875	>sp|Q60875|ARHG2_MOUSE Rho guanine nucleotide exchange factor 2 OS=Mus musculus OX=10090 GN=Arhgef2 PE=1 SV=4	ARHGEF2	17.8250309127958		17.685162986602	17.7612194360356
Q9ES28	>sp|Q9ES28|ARHG7_MOUSE Rho guanine nucleotide exchange factor 7 OS=Mus musculus OX=10090 GN=Arhgef7 PE=1 SV=2	ARHGEF7	18.5049199314716	18.5282786680342	18.362846610118	18.3846118034602
A2BH40	>sp|A2BH40|ARI1A_MOUSE AT-rich interactive domain-containing protein 1A OS=Mus musculus OX=10090 GN=Arid1a PE=1 SV=1	ARID1A	17.6454911956889	17.1230153908152	17.70499631294	17.9343082980922
Q9Z1K5	>sp|Q9Z1K5|ARI1_MOUSE E3 ubiquitin-protein ligase ARIH1 OS=Mus musculus OX=10090 GN=Arih1 PE=1 SV=3	ARIH1	18.639805550396	17.5054385438979	18.8530701018949	19.3152717943543
Q9Z1K6	>sp|Q9Z1K6|ARI2_MOUSE E3 ubiquitin-protein ligase ARIH2 OS=Mus musculus OX=10090 GN=Arih2 PE=1 SV=1	ARIH2	17.5007913854643	16.8619956426649	17.6099685212394	17.8103637604341
Q9WUL7	>sp|Q9WUL7|ARL3_MOUSE ADP-ribosylation factor-like protein 3 OS=Mus musculus OX=10090 GN=Arl3 PE=1 SV=1	ARL3	17.7070776995186	18.7251188798359	18.5158059037773	17.8670404922735
Q9DBR3	>sp|Q9DBR3|ARMC8_MOUSE Armadillo repeat-containing protein 8 OS=Mus musculus OX=10090 GN=Armc8 PE=1 SV=2	ARMC8	17.3547928742429			16.9969105618703
Q9R0Q6	>sp|Q9R0Q6|ARC1A_MOUSE Actin-related protein 2/3 complex subunit 1A OS=Mus musculus OX=10090 GN=Arpc1a PE=1 SV=1	ARPC1A	18.750002927678	19.0125879318493	18.2505490212973	18.5973562706674
Q9WV32	>sp|Q9WV32|ARC1B_MOUSE Actin-related protein 2/3 complex subunit 1B OS=Mus musculus OX=10090 GN=Arpc1b PE=1 SV=4	ARPC1B	19.1544489155684	18.8832406599315	19.4490792284252	19.4610551135825
Q9CVB6	>sp|Q9CVB6|ARPC2_MOUSE Actin-related protein 2/3 complex subunit 2 OS=Mus musculus OX=10090 GN=Arpc2 PE=1 SV=3	ARPC2	19.3019702785153	19.3777711611414	19.1759583229397	19.4902806026871
Q9JM76	>sp|Q9JM76|ARPC3_MOUSE Actin-related protein 2/3 complex subunit 3 OS=Mus musculus OX=10090 GN=Arpc3 PE=1 SV=3	ARPC3	20.1277201754046	19.6641745008542	19.9693188171749	20.2203336329199
P59999	>sp|P59999|ARPC4_MOUSE Actin-related protein 2/3 complex subunit 4 OS=Mus musculus OX=10090 GN=Arpc4 PE=1 SV=3	ARPC4	20.5379956029593	20.3986545846639	20.5010416656596	20.8668898950271
Q9CPW4	>sp|Q9CPW4|ARPC5_MOUSE Actin-related protein 2/3 complex subunit 5 OS=Mus musculus OX=10090 GN=Arpc5 PE=1 SV=3	ARPC5	19.8893340465072	20.2177562788236	20.0007371862982	19.7894786954029
Q9D898	>sp|Q9D898|ARP5L_MOUSE Actin-related protein 2/3 complex subunit 5-like protein OS=Mus musculus OX=10090 GN=Arpc5l PE=1 SV=1	ARPC5L	20.9846607014129	21.3171222257379	20.9773695913847	20.6691689077301
Q9D0A3	>sp|Q9D0A3|ARPIN_MOUSE Arpin OS=Mus musculus OX=10090 GN=Arpin PE=1 SV=1	ARPIN	19.2394476683445	19.5636601653119	19.3396104196489	19.2396123983942
Q9DCB4	>sp|Q9DCB4|ARP21_MOUSE cAMP-regulated phosphoprotein 21 OS=Mus musculus OX=10090 GN=Arpp21 PE=1 SV=2	ARPP21	17.0386147577197		17.3382305532609	16.9318844252349
P50428	>sp|P50428|ARSA_MOUSE Arylsulfatase A OS=Mus musculus OX=10090 GN=Arsa PE=1 SV=2	ARSA	19.0686558161457	19.1066201516602	19.2807489894756	19.2837091318293
P50429	>sp|P50429|ARSB_MOUSE Arylsulfatase B OS=Mus musculus OX=10090 GN=Arsb PE=1 SV=3	ARSB	17.6340575175007	18.1078123295695	17.5887364873054	18.1132823058802
P70352	>sp|P70352|NAR5_MOUSE Ecto-ADP-ribosyltransferase 5 OS=Mus musculus OX=10090 GN=Art5 PE=2 SV=3	ART5	16.9284781060789	17.0302282598576	16.979475481983	16.6158678150415
Q9WV54	>sp|Q9WV54|ASAH1_MOUSE Acid ceramidase OS=Mus musculus OX=10090 GN=Asah1 PE=1 SV=1	ASAH1	18.9896948478713	19.0593834804351	18.8080787114303	19.2761714355744
Q9CQE6;Q9DAP7	>sp|Q9CQE6|ASF1A_MOUSE Histone chaperone ASF1A OS=Mus musculus OX=10090 GN=Asf1a PE=1 SV=1;>sp|Q9DAP7|ASF1B_MOUSE Histone chaperone ASF1B OS=Mus musculus OX=10090 GN=Asf1b PE=1 SV=1	ASF1A;ASF1B	18.5941151689325	19.0282601354342	18.3974143341298	
Q91YI0	>sp|Q91YI0|ARLY_MOUSE Argininosuccinate lyase OS=Mus musculus OX=10090 GN=Asl PE=1 SV=1	ASL	18.1949306462423	18.3490966726392	18.4260790158392	18.3160187895211
Q61024	>sp|Q61024|ASNS_MOUSE Asparagine synthetase [glutamine-hydrolyzing] OS=Mus musculus OX=10090 GN=Asns PE=1 SV=3	ASNS	18.8655612565339	19.0597882075137	18.8991604152979	19.3609051308592
Q8BSY0	>sp|Q8BSY0|ASPH_MOUSE Aspartyl/asparaginyl beta-hydroxylase OS=Mus musculus OX=10090 GN=Asph PE=1 SV=1	ASPH	18.6048852633394	16.9683974209767	17.0039285257072	18.0857421032219
Q99MQ4	>sp|Q99MQ4|ASPN_MOUSE Asporin OS=Mus musculus OX=10090 GN=Aspn PE=1 SV=1	ASPN	18.9144875673544	18.7590762320495	18.980654510881	18.8673637091987
Q06507	>sp|Q06507|ATF4_MOUSE Cyclic AMP-dependent transcription factor ATF-4 OS=Mus musculus OX=10090 GN=Atf4 PE=1 SV=2	ATF4		19.0053786529148		18.9860368794977
Q8C0J2	>sp|Q8C0J2|A16L1_MOUSE Autophagy-related protein 16-1 OS=Mus musculus OX=10090 GN=Atg16l1 PE=1 SV=1	ATG16L1	19.2209868227699	19.5116307872867	19.1860403746287	18.8436107908189
Q9CPX6	>sp|Q9CPX6|ATG3_MOUSE Ubiquitin-like-conjugating enzyme ATG3 OS=Mus musculus OX=10090 GN=Atg3 PE=1 SV=1	ATG3	17.3611244370901		16.5497313072258	17.2123208474892
Q9CWJ9	>sp|Q9CWJ9|PUR9_MOUSE Bifunctional purine biosynthesis protein ATIC OS=Mus musculus OX=10090 GN=Atic PE=1 SV=2	ATIC	19.1641058591937	19.0472369149817	19.1508694084745	19.0926650317243
O08997	>sp|O08997|ATOX1_MOUSE Copper transport protein ATOX1 OS=Mus musculus OX=10090 GN=Atox1 PE=1 SV=1	ATOX1	19.7402409991921	19.9184297838682	19.8655178423593	20.3032361767657
Q8VDN2	>sp|Q8VDN2|AT1A1_MOUSE Sodium/potassium-transporting ATPase subunit alpha-1 OS=Mus musculus OX=10090 GN=Atp1a1 PE=1 SV=1	ATP1A1		16.0796078190599	16.1378367455623	
Q8R429	>sp|Q8R429|AT2A1_MOUSE Sarcoplasmic/endoplasmic reticulum calcium ATPase 1 OS=Mus musculus OX=10090 GN=Atp2a1 PE=1 SV=1	ATP2A1	18.508437581525	17.9107051111119	17.7212617519718	17.992531085866
O55143	>sp|O55143|AT2A2_MOUSE Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus OX=10090 GN=Atp2a2 PE=1 SV=2	ATP2A2		16.1886384765303		16.5251706474763
D3Z6F5	>tr|D3Z6F5|D3Z6F5_MOUSE Isoform of Q03265, ATP synthase subunit alpha OS=Mus musculus OX=10090 GN=Atp5f1a PE=1 SV=1	ATP5F1A	20.3931321535462	20.4153355454068	22.5861378331909	21.0468990933495
Q03265	>sp|Q03265|ATPA_MOUSE ATP synthase subunit alpha, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1a PE=1 SV=1	ATP5F1A		16.8949380029522	18.2631265908456	17.6667236905494
P56480	>sp|P56480|ATPB_MOUSE ATP synthase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1b PE=1 SV=2	ATP5F1B	18.5516240601163	19.1121002397704	19.3688926876379	19.0244658252981
Q9D3D9	>sp|Q9D3D9|ATPD_MOUSE ATP synthase subunit delta, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1d PE=1 SV=1	ATP5F1D	18.9706616188716	19.1887441469302	18.2743216954292	18.8820559480649
P56382	>sp|P56382|ATP5E_MOUSE ATP synthase subunit epsilon, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1e PE=1 SV=2	ATP5F1E		18.1890697712946		18.1399356549
E9PV44	>tr|E9PV44|E9PV44_MOUSE Isoform of O35143, ATPase inhibitor, mitochondrial OS=Mus musculus OX=10090 GN=Atp5if1 PE=1 SV=1	ATP5IF1	16.3287079267303	17.0693077019108	16.1252384037479	16.8343584053193
Q06185	>sp|Q06185|ATP5I_MOUSE ATP synthase subunit e, mitochondrial OS=Mus musculus OX=10090 GN=Atp5me PE=1 SV=2	ATP5ME	17.4803039416705		19.5454291955691	19.5186269195454
Q9R1Q9	>sp|Q9R1Q9|VAS1_MOUSE V-type proton ATPase subunit S1 OS=Mus musculus OX=10090 GN=Atp6ap1 PE=1 SV=1	ATP6AP1	20.0590300691073	19.7605025763619	19.9275443295314	20.3916631742374
Q9CYN9	>sp|Q9CYN9|RENR_MOUSE Renin receptor OS=Mus musculus OX=10090 GN=Atp6ap2 PE=1 SV=2	ATP6AP2	20.3436854925735	20.7879758984532	20.4669459217191	20.552633267165
P50516	>sp|P50516|VATA_MOUSE V-type proton ATPase catalytic subunit A OS=Mus musculus OX=10090 GN=Atp6v1a PE=1 SV=2	ATP6V1A	19.1891654766448	19.2440823302187	18.728838825097	18.9558365791119
Q91YH6	>sp|Q91YH6|VATB1_MOUSE V-type proton ATPase subunit B, kidney isoform OS=Mus musculus OX=10090 GN=Atp6v1b1 PE=1 SV=1	ATP6V1B1	15.7773991404028	14.6087839344246		14.9954344459836
P62814	>sp|P62814|VATB2_MOUSE V-type proton ATPase subunit B, brain isoform OS=Mus musculus OX=10090 GN=Atp6v1b2 PE=1 SV=1	ATP6V1B2	18.9359501701806	19.3174394817558	18.8394148617285	18.7328243016232
P57746	>sp|P57746|VATD_MOUSE V-type proton ATPase subunit D OS=Mus musculus OX=10090 GN=Atp6v1d PE=1 SV=1	ATP6V1D	18.2060078201116	18.1728031503364	17.7087311391813	17.9239165737166
P50518	>sp|P50518|VATE1_MOUSE V-type proton ATPase subunit E 1 OS=Mus musculus OX=10090 GN=Atp6v1e1 PE=1 SV=2	ATP6V1E1	17.858998787903	18.8670871175663	16.6667874149543	17.7013201419167
Q8BVE3	>sp|Q8BVE3|VATH_MOUSE V-type proton ATPase subunit H OS=Mus musculus OX=10090 GN=Atp6v1h PE=1 SV=1	ATP6V1H	18.0189141065841	18.0857918435851	17.3162856398656	17.6536401892553
Q9WU60	>sp|Q9WU60|ATRN_MOUSE Attractin OS=Mus musculus OX=10090 GN=Atrn PE=1 SV=3	ATRN	18.9638202359641	18.4365567141346	19.4463882157336	19.1181571955191
O70305	>sp|O70305|ATX2_MOUSE Ataxin-2 OS=Mus musculus OX=10090 GN=Atxn2 PE=1 SV=1	ATXN2	17.8012554927732	17.0020592401347	17.8607000213343	17.2298039571534
A0A0U1RPL0	>tr|A0A0U1RPL0|A0A0U1RPL0_MOUSE Isoform of Q7TQH0, Ataxin 2-like OS=Mus musculus OX=10090 GN=Atxn2l PE=1 SV=1	ATXN2L	15.7678853371327	17.4041141774301	16.8452620351271	16.8924935625776
Q8BGF0	>tr|Q8BGF0|Q8BGF0_MOUSE Expressed sequence AW551984 OS=Mus musculus OX=10090 GN=AW551984 PE=1 SV=1	AW551984	18.7406780724808	18.7706698456945	18.4126946788269	19.2177978554604
Q00993	>sp|Q00993|UFO_MOUSE Tyrosine-protein kinase receptor UFO OS=Mus musculus OX=10090 GN=Axl PE=1 SV=2	AXL	21.1963598882465	21.2794995764536	20.8603165563856	21.0191707252465
P01887	>sp|P01887|B2MG_MOUSE Beta-2-microglobulin OS=Mus musculus OX=10090 GN=B2m PE=1 SV=2	B2M	21.2416078960764	22.2090860565673	21.9327439716411	21.8924528341507
Q9Z222	>sp|Q9Z222|B3GN2_MOUSE N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase 2 OS=Mus musculus OX=10090 GN=B3GNT2 PE=1 SV=3	B3GNT2	17.2143525954996	17.4768999532091	17.072473010522	17.9871568759373
Q09200	>sp|Q09200|B4GN1_MOUSE Beta-1,4 N-acetylgalactosaminyltransferase 1 OS=Mus musculus OX=10090 GN=B4galnt1 PE=1 SV=1	B4GALNT1		17.4734182304446		16.9622933645664
P15535	>sp|P15535|B4GT1_MOUSE Beta-1,4-galactosyltransferase 1 OS=Mus musculus OX=10090 GN=B4galt1 PE=1 SV=1	B4GALT1	20.5742643506379	20.7703240632727	20.4700082182196	20.5519126013575
Q91YY2	>sp|Q91YY2|B4GT3_MOUSE Beta-1,4-galactosyltransferase 3 OS=Mus musculus OX=10090 GN=B4galt3 PE=1 SV=1	B4GALT3	17.6457154650728	18.0079772781675	17.591090134449	18.0627795324253
Q9JMK0	>sp|Q9JMK0|B4GT5_MOUSE Beta-1,4-galactosyltransferase 5 OS=Mus musculus OX=10090 GN=B4galt5 PE=1 SV=2	B4GALT5	18.7205647773233	18.8903583875961	18.2958851554642	
Q8BWP8	>sp|Q8BWP8|B4GA1_MOUSE Beta-1,4-glucuronyltransferase 1 OS=Mus musculus OX=10090 GN=B4gat1 PE=1 SV=1	B4GAT1	18.6069388164626	18.738146533201	18.9169292098908	18.089852014323
Q3UI43	>sp|Q3UI43|BABA1_MOUSE BRISC and BRCA1-A complex member 1 OS=Mus musculus OX=10090 GN=Babam1 PE=1 SV=1	BABAM1	16.690594278359	17.6458756714239	17.4907051514048	17.3460776211125
Q61337	>sp|Q61337|BAD_MOUSE Bcl2-associated agonist of cell death OS=Mus musculus OX=10090 GN=Bad PE=1 SV=1	BAD	18.3442051739671	18.4510623781458	18.37231536466	18.7245179105614
Q60739	>sp|Q60739|BAG1_MOUSE BAG family molecular chaperone regulator 1 OS=Mus musculus OX=10090 GN=Bag1 PE=1 SV=3	BAG1	18.2583607481953	18.2372403197723	17.5312238724166	18.0212276363332
Q91YN9	>sp|Q91YN9|BAG2_MOUSE BAG family molecular chaperone regulator 2 OS=Mus musculus OX=10090 GN=Bag2 PE=1 SV=1	BAG2	19.1781659316258	19.2912711623024	18.8767339080467	19.2176183200603
Q9JLV1	>sp|Q9JLV1|BAG3_MOUSE BAG family molecular chaperone regulator 3 OS=Mus musculus OX=10090 GN=Bag3 PE=1 SV=2	BAG3	19.1971845337975	19.6300580118431	19.276013315687	19.4239809755693
Q9Z1R2	>sp|Q9Z1R2|BAG6_MOUSE Large proline-rich protein BAG6 OS=Mus musculus OX=10090 GN=Bag6 PE=1 SV=1	BAG6	18.6518922490121	18.7515766009628	18.390842907842	18.7196621042122
B1AZ46	>tr|B1AZ46|B1AZ46_MOUSE Isoform of Q8BKX1, BAR/IMD domain-containing adapter protein 2 OS=Mus musculus OX=10090 GN=Baiap2 PE=1 SV=1	BAIAP2		17.8418846990313	17.7493762816394	
Q9DBJ3	>sp|Q9DBJ3|BI2L1_MOUSE BAR/IMD domain-containing adapter protein 2-like 1 OS=Mus musculus OX=10090 GN=Baiap2l1 PE=1 SV=1	BAIAP2L1	20.2582132832443	20.098130821299	20.123163002894	20.1500701904635
