protein_id	fasta_headers	gene_symbols_or_id	MS1d4-Exo	MS2d4-Exo	MW1d4-Exo	MW2d4-Exo
O55143	>sp|O55143|AT2A2_MOUSE Sarcoplasmic/endoplasmic reticulum calcium ATPase 2 OS=Mus musculus OX=10090 GN=Atp2a2 PE=1 SV=2	ATP2A2	17.3923487395294	17.8226428052829	18.0839871648919	18.2574276054947
Q64518	>sp|Q64518|AT2A3_MOUSE Sarcoplasmic/endoplasmic reticulum calcium ATPase 3 OS=Mus musculus OX=10090 GN=Atp2a3 PE=1 SV=4	ATP2A3	21.7623314990714	20.1800302807255		21.4328458281571
G5E829	>sp|G5E829|AT2B1_MOUSE Plasma membrane calcium-transporting ATPase 1 OS=Mus musculus OX=10090 GN=Atp2b1 PE=1 SV=1	ATP2B1		17.2503612579546	17.2531527487243	15.6125908353828
D3Z6F5	>tr|D3Z6F5|D3Z6F5_MOUSE Isoform of Q03265, ATP synthase subunit alpha OS=Mus musculus OX=10090 GN=Atp5f1a PE=1 SV=1	ATP5F1A	20.2274662586309	19.7614356066909	21.2876406522672	21.6458266116827
P56480	>sp|P56480|ATPB_MOUSE ATP synthase subunit beta, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1b PE=1 SV=2	ATP5F1B	19.008535518389	18.6932554079774	19.7123203445933	20.6940354827944
Q9D3D9	>sp|Q9D3D9|ATPD_MOUSE ATP synthase subunit delta, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1d PE=1 SV=1	ATP5F1D	15.6860647946863		16.8812638828285	17.7281512286338
P56382	>sp|P56382|ATP5E_MOUSE ATP synthase subunit epsilon, mitochondrial OS=Mus musculus OX=10090 GN=Atp5f1e PE=1 SV=2	ATP5F1E	16.7961353283867	15.4683108842847	16.6308140244914	16.9240798336088
Q06185	>sp|Q06185|ATP5I_MOUSE ATP synthase subunit e, mitochondrial OS=Mus musculus OX=10090 GN=Atp5me PE=1 SV=2	ATP5ME	18.6905368195467	17.0224575237923	19.8569694686799	20.6220731192175
Q9DCX2	>sp|Q9DCX2|ATP5H_MOUSE ATP synthase subunit d, mitochondrial OS=Mus musculus OX=10090 GN=Atp5pd PE=1 SV=3	ATP5PD	17.9532993477148		18.2267322694375	19.2669778240918
Q9Z1G4	>sp|Q9Z1G4|VPP1_MOUSE V-type proton ATPase 116 kDa subunit a 1 OS=Mus musculus OX=10090 GN=Atp6v0a1 PE=1 SV=3	ATP6V0A1	18.7770660911627	18.8304010247394	19.4801722548157	19.5990435584201
P51863	>sp|P51863|VA0D1_MOUSE V-type proton ATPase subunit d 1 OS=Mus musculus OX=10090 GN=Atp6v0d1 PE=1 SV=2	ATP6V0D1	17.7972230803597	18.4310755952276	17.7591709749992	
P50516	>sp|P50516|VATA_MOUSE V-type proton ATPase catalytic subunit A OS=Mus musculus OX=10090 GN=Atp6v1a PE=1 SV=2	ATP6V1A	17.4549749295682	17.9725719155227	17.720158627667	16.8951226261
P62814	>sp|P62814|VATB2_MOUSE V-type proton ATPase subunit B, brain isoform OS=Mus musculus OX=10090 GN=Atp6v1b2 PE=1 SV=1	ATP6V1B2	18.1871277832922	18.3577420410981	18.396454749561	18.1438673341052
P50518	>sp|P50518|VATE1_MOUSE V-type proton ATPase subunit E 1 OS=Mus musculus OX=10090 GN=Atp6v1e1 PE=1 SV=2	ATP6V1E1	17.7661016240155	18.0594776408034	18.1003757946343	17.5379032114503
Q9D1K2	>sp|Q9D1K2|VATF_MOUSE V-type proton ATPase subunit F OS=Mus musculus OX=10090 GN=Atp6v1f PE=1 SV=2	ATP6V1F		17.7392019171105	16.7130840049879	
Q8BVE3	>sp|Q8BVE3|VATH_MOUSE V-type proton ATPase subunit H OS=Mus musculus OX=10090 GN=Atp6v1h PE=1 SV=1	ATP6V1H	17.0364887189153	17.2762446482711	16.87089706951	
Q9WU60	>sp|Q9WU60|ATRN_MOUSE Attractin OS=Mus musculus OX=10090 GN=Atrn PE=1 SV=3	ATRN	21.5279141337062	21.2237374727117	21.5116943119159	
P01887	>sp|P01887|B2MG_MOUSE Beta-2-microglobulin OS=Mus musculus OX=10090 GN=B2m PE=1 SV=2	B2M	18.0810112833083	17.8604919565773	18.3821707232632	19.3860881385063
P15535	>sp|P15535|B4GT1_MOUSE Beta-1,4-galactosyltransferase 1 OS=Mus musculus OX=10090 GN=B4galt1 PE=1 SV=1	B4GALT1		17.0194856082599	16.6989174246409	
Q9JLV1	>sp|Q9JLV1|BAG3_MOUSE BAG family molecular chaperone regulator 3 OS=Mus musculus OX=10090 GN=Bag3 PE=1 SV=2	BAG3		14.7807010969403	15.857934174807	16.6217350404398
O54962	>sp|O54962|BAF_MOUSE Barrier-to-autointegration factor OS=Mus musculus OX=10090 GN=Banf1 PE=1 SV=1	BANF1	19.355026999957	18.6623247285094	18.6015376545481	19.7360570108815
Q91XV3	>sp|Q91XV3|BASP1_MOUSE Brain acid soluble protein 1 OS=Mus musculus OX=10090 GN=Basp1 PE=1 SV=3	BASP1	17.1609828356701	18.1250612525343	17.4769839171609	16.7440771005455
Q07813	>sp|Q07813|BAX_MOUSE Apoptosis regulator BAX OS=Mus musculus OX=10090 GN=Bax PE=1 SV=1	BAX	20.4945232438576		21.722133384093	21.9185809044314
P28653	>sp|P28653|PGS1_MOUSE Biglycan OS=Mus musculus OX=10090 GN=Bgn PE=1 SV=1	BGN	19.8467129672026	19.3617090712209	19.9562552524902	20.2181423673744
A0AAQ4VMS1	>tr|A0AAQ4VMS1|A0AAQ4VMS1_MOUSE Isoform of O08539, Bridging integrator 1 OS=Mus musculus OX=10090 GN=Bin1 PE=4 SV=1	BIN1	18.2294207071094	17.8337545497217	18.3082454228296	17.9754995958088
Q8VD62	>sp|Q8VD62|CK068_MOUSE UPF0696 protein C11orf68 homolog OS=Mus musculus OX=10090 GN=Bles03 PE=1 SV=2	BLES03		16.5709179083483	16.4772189648092	
Q8R016	>sp|Q8R016|BLMH_MOUSE Bleomycin hydrolase OS=Mus musculus OX=10090 GN=Blmh PE=1 SV=1	BLMH	17.9532693197283	19.3044999017318	18.3545483060929	17.425088754859
Q8VED2	>sp|Q8VED2|BL1S4_MOUSE Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus OX=10090 GN=Bloc1s4 PE=1 SV=1	BLOC1S4	16.3990670265148		16.3530520694223	
Q9CY64	>sp|Q9CY64|BIEA_MOUSE Biliverdin reductase A OS=Mus musculus OX=10090 GN=Blvra PE=1 SV=1	BLVRA		15.327471685677	14.9860421474831	
P98063	>sp|P98063|BMP1_MOUSE Bone morphogenetic protein 1 OS=Mus musculus OX=10090 GN=Bmp1 PE=1 SV=2	BMP1	19.2640394044899	18.8851542650676	18.5656671444429	19.4173656640119
Q8BGS2	>sp|Q8BGS2|BOLA2_MOUSE BolA-like protein 2 OS=Mus musculus OX=10090 GN=Bola2 PE=1 SV=1	BOLA2	17.4321588738314	19.3654813884787	18.5988451211186	19.1277771266956
Q9D6Y4	>sp|Q9D6Y4|BORC8_MOUSE BLOC-1-related complex subunit 8 OS=Mus musculus OX=10090 GN=Borcs8 PE=1 SV=1	BORCS8		17.8126638461575	17.8622231093441	
Q9DCA5	>sp|Q9DCA5|BRX1_MOUSE Ribosome biogenesis protein BRX1 homolog OS=Mus musculus OX=10090 GN=Brix1 PE=1 SV=3	BRIX1	17.2272924930194	16.540164652658	16.2181998232738	
Q91VR8	>sp|Q91VR8|BRK1_MOUSE Protein BRICK1 OS=Mus musculus OX=10090 GN=Brk1 PE=1 SV=1	BRK1	17.8517169777336	18.4902827726592	18.5472310709817	18.6957598339879
P18572	>sp|P18572|BASI_MOUSE Basigin OS=Mus musculus OX=10090 GN=Bsg PE=1 SV=2	BSG	18.1414833240254	18.0621615555769	18.2953956034755	
Q9WVA3	>sp|Q9WVA3|BUB3_MOUSE Mitotic checkpoint protein BUB3 OS=Mus musculus OX=10090 GN=Bub3 PE=1 SV=2	BUB3	17.9331390953342	18.3564056173532	17.7176534708207	17.4117873258813
Q02105	>sp|Q02105|C1QC_MOUSE Complement C1q subcomponent subunit C OS=Mus musculus OX=10090 GN=C1qc PE=1 SV=2	C1QC	20.7670050771602	20.278107329793	19.8986334045708	
Q8CG16	>sp|Q8CG16|C1RA_MOUSE Complement C1r-A subcomponent OS=Mus musculus OX=10090 GN=C1ra PE=1 SV=1	C1RA	17.9128344860441	17.1244304994066	16.9867302905164	
P01027	>sp|P01027|CO3_MOUSE Complement C3 OS=Mus musculus OX=10090 GN=C3 PE=1 SV=3	C3	19.4399406303018	19.8301567635022	19.1158286749811	18.6258008449957
Q8BH35	>sp|Q8BH35|CO8B_MOUSE Complement component C8 beta chain OS=Mus musculus OX=10090 GN=C8b PE=1 SV=1	C8B	16.0129733492169	15.7194895269448	15.5068668616618	16.1238753613953
O08532	>sp|O08532|CA2D1_MOUSE Voltage-dependent calcium channel subunit alpha-2/delta-1 OS=Mus musculus OX=10090 GN=Cacna2d1 PE=1 SV=1	CACNA2D1	17.5947162642256	18.275706600861	17.9728539806283	17.730897732483
B2RQC6	>sp|B2RQC6|PYR1_MOUSE Multifunctional protein CAD OS=Mus musculus OX=10090 GN=Cad PE=1 SV=1	CAD	16.6663454510493	17.5984507633258	17.5747577165747	
Q8VCQ8	>tr|Q8VCQ8|Q8VCQ8_MOUSE Isoform of E9QA16, Caldesmon 1 OS=Mus musculus OX=10090 GN=Cald1 PE=1 SV=1	CALD1	19.288058229185	18.1271864195857	19.9193654161711	20.3911618914273
P0DP26;P0DP27;P0DP28	>sp|P0DP26|CALM1_MOUSE Calmodulin-1 OS=Mus musculus OX=10090 GN=Calm1 PE=1 SV=1;>sp|P0DP27|CALM2_MOUSE Calmodulin-2 OS=Mus musculus OX=10090 GN=Calm2 PE=1 SV=1;>sp|P0DP28|CALM3_MOUSE Calmodulin-3 OS=Mus musculus OX=10090 GN=Calm3 PE=1 SV=1	CALM1;CALM2;CALM3	19.5140979570286	19.6511471019517	19.6362438929731	20.0538223122743
P14211	>sp|P14211|CALR_MOUSE Calreticulin OS=Mus musculus OX=10090 GN=Calr PE=1 SV=1	CALR	18.6195396733607	18.2419350258737	18.5517341127234	18.3193491744819
O35887	>sp|O35887|CALU_MOUSE Calumenin OS=Mus musculus OX=10090 GN=Calu PE=1 SV=1	CALU	17.4887610303766	16.409608972568	17.8054929103662	18.9862642114455
E9Q679	>tr|E9Q679|E9Q679_MOUSE Isoform of Q91VB2, Calcium/calmodulin-dependent protein kinase I gamma OS=Mus musculus OX=10090 GN=Camk1g PE=1 SV=1	CAMK1G	17.1977067261577	17.9453012231318	15.9184135208673	
P11798	>sp|P11798|KCC2A_MOUSE Calcium/calmodulin-dependent protein kinase type II subunit alpha OS=Mus musculus OX=10090 GN=Camk2a PE=1 SV=2	CAMK2A		17.2467106739565	17.4553406348611	
Q6PHZ2	>sp|Q6PHZ2|KCC2D_MOUSE Calcium/calmodulin-dependent protein kinase type II subunit delta OS=Mus musculus OX=10090 GN=Camk2d PE=1 SV=1	CAMK2D		16.8836058999785	16.3583909565916	
Q923T9	>sp|Q923T9|KCC2G_MOUSE Calcium/calmodulin-dependent protein kinase type II subunit gamma OS=Mus musculus OX=10090 GN=Camk2g PE=1 SV=1	CAMK2G	18.6198608007087	18.3888315619239	18.8744409787735	18.8510260014199
Q6ZQ38	>sp|Q6ZQ38|CAND1_MOUSE Cullin-associated NEDD8-dissociated protein 1 OS=Mus musculus OX=10090 GN=Cand1 PE=1 SV=2	CAND1	18.2532021227164	19.0640777747843	18.7186311177225	
Q6ZQ73	>sp|Q6ZQ73|CAND2_MOUSE Cullin-associated NEDD8-dissociated protein 2 OS=Mus musculus OX=10090 GN=Cand2 PE=1 SV=2	CAND2	17.2012844156713	17.9890754668682	17.5162909428991	17.7713630526868
P35564	>sp|P35564|CALX_MOUSE Calnexin OS=Mus musculus OX=10090 GN=Canx PE=1 SV=1	CANX	16.3863854449625		17.8270700555893	18.3326447610494
P40124	>sp|P40124|CAP1_MOUSE Adenylyl cyclase-associated protein 1 OS=Mus musculus OX=10090 GN=Cap1 PE=1 SV=4	CAP1	18.2055964012083	18.3467979888807	18.1552632630144	18.3296278230325
Q9CYT6	>sp|Q9CYT6|CAP2_MOUSE Adenylyl cyclase-associated protein 2 OS=Mus musculus OX=10090 GN=Cap2 PE=1 SV=1	CAP2		16.7388781866666	17.4171905667451	18.331489446857
Q99LB4	>tr|Q99LB4|Q99LB4_MOUSE Isoform of P24452, Capping actin protein, gelsolin like OS=Mus musculus OX=10090 GN=Capg PE=1 SV=1	CAPG	17.7965557371638	17.6357845382124	18.2067691546664	18.05599025135
O35350	>sp|O35350|CAN1_MOUSE Calpain-1 catalytic subunit OS=Mus musculus OX=10090 GN=Capn1 PE=1 SV=1	CAPN1		18.0485980374414	17.4958251568711	
O08529	>sp|O08529|CAN2_MOUSE Calpain-2 catalytic subunit OS=Mus musculus OX=10090 GN=Capn2 PE=1 SV=4	CAPN2	16.5850126943132	17.3103540994327	16.7714739979476	
O35646	>sp|O35646|CAN6_MOUSE Calpain-6 OS=Mus musculus OX=10090 GN=Capn6 PE=1 SV=2	CAPN6	17.235095883534	17.7092150444983	17.026504442371	
O88456	>sp|O88456|CPNS1_MOUSE Calpain small subunit 1 OS=Mus musculus OX=10090 GN=Capns1 PE=1 SV=2	CAPNS1	17.3969101465809	16.0382027546341	17.1869427220951	
P47753	>sp|P47753|CAZA1_MOUSE F-actin-capping protein subunit alpha-1 OS=Mus musculus OX=10090 GN=Capza1 PE=1 SV=4	CAPZA1	18.6906256868778	19.2677091113027	18.9379885141344	18.5207840063744
P47754	>sp|P47754|CAZA2_MOUSE F-actin-capping protein subunit alpha-2 OS=Mus musculus OX=10090 GN=Capza2 PE=1 SV=3	CAPZA2	19.1912461816168	19.342217194003	19.280236046893	19.3097056615179
P47757	>sp|P47757|CAPZB_MOUSE F-actin-capping protein subunit beta OS=Mus musculus OX=10090 GN=Capzb PE=1 SV=3	CAPZB	16.7324008567502	17.6972468112437	17.1280480160398	16.9506531328166
Q9WVG6	>sp|Q9WVG6|CARM1_MOUSE Histone-arginine methyltransferase CARM1 OS=Mus musculus OX=10090 GN=Carm1 PE=1 SV=2	CARM1		17.5198523132121	17.0288674713104	17.5895414913103
Q9ER72	>sp|Q9ER72|SYCC_MOUSE Cysteine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Cars1 PE=1 SV=2	CARS1	15.2778235065461	16.9696473880667	16.3449405668571	18.2284121186039
O70589	>sp|O70589|CSKP_MOUSE Peripheral plasma membrane protein CASK OS=Mus musculus OX=10090 GN=Cask PE=1 SV=2	CASK		17.0352111167115	16.7124052294484	
P70677	>sp|P70677|CASP3_MOUSE Caspase-3 OS=Mus musculus OX=10090 GN=Casp3 PE=1 SV=1	CASP3	15.8041242341363	16.4438952773554	15.5095245129212	
O09165	>sp|O09165|CASQ1_MOUSE Calsequestrin-1 OS=Mus musculus OX=10090 GN=Casq1 PE=1 SV=3	CASQ1	19.6869336361565	18.2201823855884	19.8513740803026	19.7761135059084
O09161	>sp|O09161|CASQ2_MOUSE Calsequestrin-2 OS=Mus musculus OX=10090 GN=Casq2 PE=1 SV=3	CASQ2	19.0607854421856	18.9420120093761	19.5346229969057	18.7704224947753
P24270	>sp|P24270|CATA_MOUSE Catalase OS=Mus musculus OX=10090 GN=Cat PE=1 SV=4	CAT	17.8233600729646	17.1194866625416	17.4629927517707	17.8064092970386
P49817	>sp|P49817|CAV1_MOUSE Caveolin-1 OS=Mus musculus OX=10090 GN=Cav1 PE=1 SV=1	CAV1		16.588376880748	17.1874163495072	
O54724	>sp|O54724|CAVN1_MOUSE Caveolae-associated protein 1 OS=Mus musculus OX=10090 GN=Cavin1 PE=1 SV=1	CAVIN1	17.5744186710256	16.3391495818808	17.8885788752761	18.0747376174006
A2AMM0	>sp|A2AMM0|CAVN4_MOUSE Caveolae-associated protein 4 OS=Mus musculus OX=10090 GN=Cavin4 PE=1 SV=1	CAVIN4	18.1703224334976	17.6007321957021	18.1206559976681	18.411577989466
Q66L44	>sp|Q66L44|CBARP_MOUSE Voltage-dependent calcium channel beta subunit-associated regulatory protein OS=Mus musculus OX=10090 GN=Cbarp PE=1 SV=4	CBARP		22.1537662588312	21.7684799892822	
Q8BME9	>sp|Q8BME9|CBLN4_MOUSE Cerebellin-4 OS=Mus musculus OX=10090 GN=Cbln4 PE=1 SV=1	CBLN4	22.42186816325	22.1254233091209	22.4998920271599	
P48758	>sp|P48758|CBR1_MOUSE Carbonyl reductase [NADPH] 1 OS=Mus musculus OX=10090 GN=Cbr1 PE=1 SV=3	CBR1	17.4228931061748	18.0727829229297	17.9844228293248	18.1025053134092
Q8K354	>sp|Q8K354|CBR3_MOUSE Carbonyl reductase [NADPH] 3 OS=Mus musculus OX=10090 GN=Cbr3 PE=1 SV=1	CBR3	16.2446035794473	17.2189230074721	16.6463081383353	
P23198	>sp|P23198|CBX3_MOUSE Chromobox protein homolog 3 OS=Mus musculus OX=10090 GN=Cbx3 PE=1 SV=2	CBX3	18.1773641802777		18.1854282473344	18.9191899963927
Q8K1A6	>sp|Q8K1A6|C2D1A_MOUSE Coiled-coil and C2 domain-containing protein 1A OS=Mus musculus OX=10090 GN=Cc2d1a PE=1 SV=2	CC2D1A		18.2612102436989	18.5269749643524	18.500286854503
Q8BRN9	>sp|Q8BRN9|C2D1B_MOUSE Coiled-coil and C2 domain-containing protein 1B OS=Mus musculus OX=10090 GN=Cc2d1b PE=1 SV=1	CC2D1B	16.9365674963804	17.8972926090754	17.3974496544731	
Q3TMW1	>sp|Q3TMW1|C102A_MOUSE Coiled-coil domain-containing protein 102A OS=Mus musculus OX=10090 GN=Ccdc102a PE=1 SV=2	CCDC102A	17.5162091715219		18.1018861634895	18.7167885234176
Q3ULW6	>sp|Q3ULW6|CCD33_MOUSE Coiled-coil domain-containing protein 33 OS=Mus musculus OX=10090 GN=Ccdc33 PE=2 SV=2	CCDC33	17.6701284164949	17.7549253286176	16.3276100270461	
Q8VEG0	>sp|Q8VEG0|CCD71_MOUSE Coiled-coil domain-containing protein 71 OS=Mus musculus OX=10090 GN=Ccdc71 PE=2 SV=1	CCDC71	16.6692632068938	16.9237047355963	17.0981381639825	17.6035191660012
Q8K2Y9	>sp|Q8K2Y9|CCM2_MOUSE Cerebral cavernous malformations protein 2 homolog OS=Mus musculus OX=10090 GN=Ccm2 PE=1 SV=1	CCM2	15.3382509866078	15.9307497709299	16.093976890275	
Q8BGU5	>sp|Q8BGU5|CCNY_MOUSE Cyclin-Y OS=Mus musculus OX=10090 GN=Ccny PE=1 SV=1	CCNY	16.7757929712619	17.8742677874094	17.4289234364617	16.3958196249643
D3YUJ3	>sp|D3YUJ3|CCYL1_MOUSE Cyclin-Y-like protein 1 OS=Mus musculus OX=10090 GN=Ccnyl1 PE=1 SV=1	CCNYL1		16.9758778546168		17.0843390015633
P80314	>sp|P80314|TCPB_MOUSE T-complex protein 1 subunit beta OS=Mus musculus OX=10090 GN=Cct2 PE=1 SV=4	CCT2	18.8220303212468	19.1337770002724	18.7002829459063	18.5959474071119
P80318	>sp|P80318|TCPG_MOUSE T-complex protein 1 subunit gamma OS=Mus musculus OX=10090 GN=Cct3 PE=1 SV=1	CCT3	18.7031194041303	18.8464176644846	18.8486384911953	18.3822221982086
P80315	>sp|P80315|TCPD_MOUSE T-complex protein 1 subunit delta OS=Mus musculus OX=10090 GN=Cct4 PE=1 SV=3	CCT4	18.3942408985247	18.6643606578316	18.5936225029264	18.3056003471629
P80316	>sp|P80316|TCPE_MOUSE T-complex protein 1 subunit epsilon OS=Mus musculus OX=10090 GN=Cct5 PE=1 SV=1	CCT5	18.2183721698448	18.4215974917691	18.5242162701206	17.7994423781465
P80317	>sp|P80317|TCPZ_MOUSE T-complex protein 1 subunit zeta OS=Mus musculus OX=10090 GN=Cct6a PE=1 SV=3	CCT6A	17.6666586344723	17.899747391478	17.8130478952763	18.4470171265659
Q61390	>sp|Q61390|TCPW_MOUSE T-complex protein 1 subunit zeta-2 OS=Mus musculus OX=10090 GN=Cct6b PE=1 SV=4	CCT6B	17.1922177468498	18.2605959221001	17.2218030677216	
P80313	>sp|P80313|TCPH_MOUSE T-complex protein 1 subunit eta OS=Mus musculus OX=10090 GN=Cct7 PE=1 SV=1	CCT7	18.2696669055846	18.6540594016951	18.2977787725366	18.8093109198832
P42932	>sp|P42932|TCPQ_MOUSE T-complex protein 1 subunit theta OS=Mus musculus OX=10090 GN=Cct8 PE=1 SV=3	CCT8	18.2687284129433	19.0354310829212	18.6644273884203	18.3352972191951
Q8R422	>sp|Q8R422|CD109_MOUSE CD109 antigen OS=Mus musculus OX=10090 GN=Cd109 PE=1 SV=1	CD109		16.4294252525921	16.3457279823052	
Q91V98	>sp|Q91V98|CD248_MOUSE Endosialin OS=Mus musculus OX=10090 GN=Cd248 PE=1 SV=1	CD248		18.2170302785577	17.594697372397	17.4266294358938
Q64314	>sp|Q64314|CD34_MOUSE Hematopoietic progenitor cell antigen CD34 OS=Mus musculus OX=10090 GN=Cd34 PE=1 SV=1	CD34	19.5416194705518	19.8353512511979	20.7720485214067	20.10429069741
P15379	>sp|P15379|CD44_MOUSE CD44 antigen OS=Mus musculus OX=10090 GN=Cd44 PE=1 SV=3	CD44	18.6934843194242	19.2853313657934	18.6649776103313	18.3273618663711
P41731	>sp|P41731|CD63_MOUSE CD63 antigen OS=Mus musculus OX=10090 GN=Cd63 PE=1 SV=2	CD63	20.8265849612628	21.3339775188276	20.6277603335016	19.2838860525284
P35762	>sp|P35762|CD81_MOUSE CD81 antigen OS=Mus musculus OX=10090 GN=Cd81 PE=1 SV=2	CD81	19.4640461680414	19.7605313012741	19.1382088832098	
P40237	>sp|P40237|CD82_MOUSE CD82 antigen OS=Mus musculus OX=10090 GN=Cd82 PE=1 SV=1	CD82	17.1906270722236	17.5796090824474	16.6050406831624	
P40240	>sp|P40240|CD9_MOUSE CD9 antigen OS=Mus musculus OX=10090 GN=Cd9 PE=1 SV=2	CD9	18.8929309386798	19.5329168466848	19.2605182868408	
P56389	>sp|P56389|CDD_MOUSE Cytidine deaminase OS=Mus musculus OX=10090 GN=Cda PE=1 SV=2	CDA	24.2086812432443	24.4298778204667	23.9168118482607	24.6883163189304
Q61081	>sp|Q61081|CDC37_MOUSE Hsp90 co-chaperone Cdc37 OS=Mus musculus OX=10090 GN=Cdc37 PE=1 SV=1	CDC37	17.8503415686603		18.7821066983108	19.6788489253106
P60766	>sp|P60766|CDC42_MOUSE Cell division control protein 42 homolog OS=Mus musculus OX=10090 GN=Cdc42 PE=1 SV=2	CDC42	18.5503486720621	19.2721884083552	19.0110595185428	17.9743873444829
Q7TT50	>sp|Q7TT50|MRCKB_MOUSE Serine/threonine-protein kinase MRCK beta OS=Mus musculus OX=10090 GN=Cdc42bpb PE=1 SV=2	CDC42BPB	16.8135017284949	18.4774266589952	18.354695961258	17.4640721990231
Q6A068	>sp|Q6A068|CDC5L_MOUSE Cell division cycle 5-like protein OS=Mus musculus OX=10090 GN=Cdc5l PE=1 SV=2	CDC5L	15.768926331342	16.6045768660511	16.6884503135815	
P55288	>sp|P55288|CAD11_MOUSE Cadherin-11 OS=Mus musculus OX=10090 GN=Cdh11 PE=1 SV=1	CDH11	16.934279903089	18.0481628611963	17.7700787342422	
Q9WTR5	>sp|Q9WTR5|CAD13_MOUSE Cadherin-13 OS=Mus musculus OX=10090 GN=Cdh13 PE=1 SV=2	CDH13		14.8658523145035	15.1290317120366	
Q4VAA2	>sp|Q4VAA2|CDV3_MOUSE Protein CDV3 OS=Mus musculus OX=10090 GN=Cdv3 PE=1 SV=2	CDV3	16.2039784093498	16.9295887661376	16.7354579004172	17.1942116666886
Q9Z0H4	>sp|Q9Z0H4|CELF2_MOUSE CUGBP Elav-like family member 2 OS=Mus musculus OX=10090 GN=Celf2 PE=1 SV=1	CELF2	18.0393974526886		18.6574524696817	19.5560445927177
Q8VCC2;Q91WU0	>sp|Q8VCC2|EST1_MOUSE Liver carboxylesterase 1 OS=Mus musculus OX=10090 GN=Ces1 PE=1 SV=1;>sp|Q91WU0|EST1F_MOUSE Carboxylesterase 1F OS=Mus musculus OX=10090 GN=Ces1f PE=1 SV=1	CES1;CES1F	21.6945892163773	21.7235880372344	21.4415350406158	22.0636079621406
E9PYP1	>tr|E9PYP1|E9PYP1_MOUSE Carboxylic ester hydrolase OS=Mus musculus OX=10090 GN=Ces1a PE=1 SV=1	CES1A	19.149974253437	23.1301110639723	18.8409765373243	19.4456362112684
P18760	>sp|P18760|COF1_MOUSE Cofilin-1 OS=Mus musculus OX=10090 GN=Cfl1 PE=1 SV=3	CFL1	19.1766421715272	19.4738037326424	19.7958305918575	19.6702871360756
P45591	>sp|P45591|COF2_MOUSE Cofilin-2 OS=Mus musculus OX=10090 GN=Cfl2 PE=1 SV=1	CFL2	18.5275647794777	18.2230864211802	18.5493358657833	18.984908059209
Q921W0	>sp|Q921W0|CHM1A_MOUSE Charged multivesicular body protein 1a OS=Mus musculus OX=10090 GN=Chmp1a PE=1 SV=1	CHMP1A	19.6383783336209	18.7347077742891	19.4714343296402	19.1065993845876
Q99LU0	>sp|Q99LU0|CH1B1_MOUSE Charged multivesicular body protein 1B1 OS=Mus musculus OX=10090 GN=Chmp1b1 PE=1 SV=1	CHMP1B1	18.4995460550016	17.7384839821126	17.8351125061143	
Q9CQD4	>sp|Q9CQD4|CH1B2_MOUSE Charged multivesicular body protein 1B2 OS=Mus musculus OX=10090 GN=Chmp1b2 PE=2 SV=2	CHMP1B2	18.6138951649019		18.0956735109744	
Q9DB34	>sp|Q9DB34|CHM2A_MOUSE Charged multivesicular body protein 2a OS=Mus musculus OX=10090 GN=Chmp2a PE=1 SV=1	CHMP2A	17.7672543087867	18.7368803406166	18.2625700609329	18.4465019724677
Q9D8B3	>sp|Q9D8B3|CHM4B_MOUSE Charged multivesicular body protein 4b OS=Mus musculus OX=10090 GN=Chmp4b PE=1 SV=2	CHMP4B	17.9592049107487	17.6066213490659	17.6411990898571	17.8240932856477
P0C0A3	>sp|P0C0A3|CHMP6_MOUSE Charged multivesicular body protein 6 OS=Mus musculus OX=10090 GN=Chmp6 PE=1 SV=2	CHMP6	17.4204623119885	17.5708164043831	17.5246521693863	16.5470172631266
P61022	>sp|P61022|CHP1_MOUSE Calcineurin B homologous protein 1 OS=Mus musculus OX=10090 GN=Chp1 PE=1 SV=2	CHP1	15.8755453225192	14.6225921074407	16.3653087909036	
Q9JKP8	>sp|Q9JKP8|CHRC1_MOUSE Chromatin accessibility complex protein 1 OS=Mus musculus OX=10090 GN=Chrac1 PE=1 SV=1	CHRAC1		16.154234725034	15.264407335615	
Q9JME2	>sp|Q9JME2|CHSTB_MOUSE Carbohydrate sulfotransferase 11 OS=Mus musculus OX=10090 GN=Chst11 PE=2 SV=1	CHST11	16.1279126915748			14.9214012214142
Q99KN2	>sp|Q99KN2|CIAO1_MOUSE Probable cytosolic iron-sulfur protein assembly protein CIAO1 OS=Mus musculus OX=10090 GN=Ciao1 PE=1 SV=1	CIAO1		13.8929927570584	14.8990155776502	
Q9D187	>sp|Q9D187|CIA2B_MOUSE Cytosolic iron-sulfur assembly component 2B OS=Mus musculus OX=10090 GN=Ciao2b PE=1 SV=1	CIAO2B	16.6234702083864	17.5372159370335	16.7394257688034	16.7595050039368
Q66K08	>sp|Q66K08|CILP1_MOUSE Cartilage intermediate layer protein 1 OS=Mus musculus OX=10090 GN=Cilp PE=1 SV=1	CILP	17.7324156367121	17.8726333747095	17.6889478293771	18.1763282888392
