protein_id	fasta_headers	gene_symbols_or_id	FS1-L	FS2-L	FS1-S	FS2-S	FW1-L	FW2-L	FW1-S	FW2-S	MS1-L	MS2-L	MS1-S	MS2-S	MS1d4-Exo	MS2d4-Exo	MS1d4-L	MS2d4-L	MS1d4-S	MS2d4-S	MW1-L	MW2-L	MW1-S	MW2-S	MW1d4-Exo	MW2d4-Exo	MW1d4-L	MW2d4-L	MW1d4-S	MW2d4-S
P51174	>sp|P51174|ACADL_MOUSE Long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadl PE=1 SV=2	ACADL	19.1193383720248	20.9205366205165		17.5508594448452	22.1058682162298	22.3364094791869	17.6021575528864		20.792988638346	20.6416440065105					21.4522400387743	23.3736586872911	16.5726044190469		20.8448564562043	20.9549057933457					20.8281565599864	21.2337183143585	17.1839466318879	16.7995135957718
P45952	>sp|P45952|ACADM_MOUSE Medium-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadm PE=1 SV=1	ACADM	18.0171901905613	19.0137267728332			20.0062689355252	20.2537737260461			20.0602169984316	19.780195715761	15.8693285972009		17.9240508123791		19.6075154777473	21.5458916477809			19.6965736476811	19.5785382938944	16.2086479048932				19.4331637420856	19.7059249000376		
Q07417	>sp|Q07417|ACADS_MOUSE Short-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acads PE=1 SV=2	ACADS	18.1502129832744	19.3868604141833			21.0275577731847	21.1222365939115			20.7926383124253	20.5200067143084			17.9295905937508		19.6392823490076	22.0008358068923			20.7864845293115	20.4511004849429	17.9455585968294				20.057097489345	19.7588520052527		
Q9DBL1	>sp|Q9DBL1|ACDSB_MOUSE Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadsb PE=1 SV=1	ACADSB	18.9543125197544	18.6637049271212	17.9600546972615		19.2831645503928	19.4339163301937			19.2038073178603	18.6840138157217					18.8909013535322	20.1746772636248			19.337715139827	18.9800591171634	17.1003135421042		17.2395476816943		18.1483505891892	18.083375026962		
P50544	>sp|P50544|ACADV_MOUSE Very long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadvl PE=1 SV=3	ACADVL	18.1395764793558	19.0341806267065	19.4743347006686		19.8714688788238	20.1850477310322			19.6447053355964	19.5300577795135		19.4112971939104		18.6410179861447	19.6648507672054	20.9529051471642			19.6973293024107	19.3857279975737					19.2785910367242	19.5877360962172		
Q61282	>sp|Q61282|PGCA_MOUSE Aggrecan core protein OS=Mus musculus OX=10090 GN=Acan PE=1 SV=2	ACAN								17.5013881600179						18.9305382144353				19.1597505294797										
Q6ZQK5	>sp|Q6ZQK5|ACAP2_MOUSE Arf-GAP with coiled-coil, ANK repeat and PH domain-containing protein 2 OS=Mus musculus OX=10090 GN=Acap2 PE=1 SV=2	ACAP2				16.8367946776614	19.0422770994055	18.813988060787	16.4479272712229	17.4042929264754	19.2547675477302	19.1298578513766	16.46523213976					19.7518799020334			19.0098315224523	19.1384216049391						16.9410648128534		
Q8QZT1	>sp|Q8QZT1|THIL_MOUSE Acetyl-CoA acetyltransferase, mitochondrial OS=Mus musculus OX=10090 GN=Acat1 PE=1 SV=1	ACAT1	20.4089334869491	21.8584034411994	16.9849203649775		22.2930664925203	22.4519606889184		15.8110241236492	21.5961635609904	21.4932973647453					22.0436352568385	23.4580337798941			21.8576986597877	21.7480108111911	16.8967818234258		17.0186890709044	16.8759785988437	21.5048849836698	21.5904702289053	17.2407581259109	15.964340926914
Q8CAY6	>sp|Q8CAY6|THIC_MOUSE Acetyl-CoA acetyltransferase, cytosolic OS=Mus musculus OX=10090 GN=Acat2 PE=1 SV=2	ACAT2	17.2946209811748	19.2811659012895	19.9597868937643	20.0613499217236	20.9649907382299	20.9995254896175	20.451501195652	20.0007016252425	21.051853664598	20.9917885248871	19.2147630761723	18.0394576657762	16.8642607268955	18.298758937199	18.9401693984665	20.9219383074111	19.039116971837	18.5119853966854	21.000926513902	21.0686558160463	17.6207583245772		17.9556791748437		18.5660131123365	19.2661782180237	19.5309348932278	18.7995082274926
Q8BMP6	>sp|Q8BMP6|GCP60_MOUSE Golgi resident protein GCP60 OS=Mus musculus OX=10090 GN=Acbd3 PE=1 SV=3	ACBD3	20.2501364559589	18.9257802833232	19.8568672836131	18.3332390117966	19.3976606714769	19.7932584633864	19.663679384709	19.5563449749341	20.130522930729	20.1585473677354	19.6978632283478	17.6600673430189	18.0031052948665		20.6379300030704	20.328620435053	19.0989982390671	19.9820708676711	20.0384615489969	19.7560518452336	18.4485835852581		17.5325783164219		20.1886417241766	18.737181949346	20.1433555364886	20.2560102128437
Q5XG73	>sp|Q5XG73|ACBD5_MOUSE Acyl-CoA-binding domain-containing protein 5 OS=Mus musculus OX=10090 GN=Acbd5 PE=1 SV=1	ACBD5		16.5638871905032			18.3222862021558	18.1739883063855			17.7923174165971	17.6167726756946					17.2387956781059	19.5230370315878			17.6851122787392	17.3541961331773					15.798807581562			
Q9D061	>sp|Q9D061|ACBD6_MOUSE Acyl-CoA-binding domain-containing protein 6 OS=Mus musculus OX=10090 GN=Acbd6 PE=1 SV=2	ACBD6					19.9751441170126	19.7699074669361		16.6448376193197	19.3638616130699	19.279258231688						19.6028059625601			19.3188246608792	19.2839762682656								16.2892281083306
Q3UX83	>sp|Q3UX83|1A1L2_MOUSE Probable inactive 1-aminocyclopropane-1-carboxylate synthase-like protein 2 OS=Mus musculus OX=10090 GN=Accsl PE=2 SV=1	ACCSL					20.3340069809645				19.5243714531402										19.6602623189117									
P09470	>sp|P09470|ACE_MOUSE Angiotensin-converting enzyme OS=Mus musculus OX=10090 GN=Ace PE=1 SV=3	ACE			17.6637954203333	17.9711917454375			18.6948047759581	17.3244622204331						16.2479167109423			18.7791544964113	18.7057966521481			17.4506029649868						19.1962476623314	18.5439338663789
Q9JIX8	>sp|Q9JIX8|ACINU_MOUSE Apoptotic chromatin condensation inducer in the nucleus OS=Mus musculus OX=10090 GN=Acin1 PE=1 SV=3	ACIN1	17.7072879473579	18.9730526737679	17.8127886998662	18.0389907356247	20.010691041176	20.0673036015269	18.4170353078333	19.0824473156331	19.3816083036336	19.5156921839353	18.1903950221868	17.6138610313707	17.5904935224022	17.699240150057	18.7607626999457	20.2296353102755	17.2306172455152	18.1079227654334	19.5978974432327	19.3687682068726		17.4776248459871	17.2721168862986	17.1416223058474	17.9292016142731	18.0506353831555	17.1349359534535	17.9618191650991
Q3V117	>tr|Q3V117|Q3V117_MOUSE Isoform of Q91V92, ATP-citrate synthase OS=Mus musculus OX=10090 GN=Acly PE=1 SV=1	ACLY	18.2743289977115	19.3529480647388	20.403236313408	18.9968675558455	21.112148519484	21.3898615306781	20.7454737341033	19.6766626835495	21.8532786364281	21.5776358495256	18.7783879939505	17.499947148336	18.3038659773346	18.1956409596857	19.0909620970983	20.4172169138955	18.6553868175428	18.5991481334088	21.4928996777348	21.1584047729582	18.8271178479689	16.8143028891648	17.7088849249976	18.0339709875728	18.1884186962329	18.8648671889951	19.0903489296785	19.0339471917207
P28271	>sp|P28271|ACOHC_MOUSE Cytoplasmic aconitate hydratase OS=Mus musculus OX=10090 GN=Aco1 PE=1 SV=3	ACO1			18.3145015003301	18.1111216433741	18.4957176096012	18.7765708189082	19.5550565208127	17.8168369477342	19.0659643367965	18.950307337613	18.1937251572126	16.2625184558532				18.9411620727857	18.366563915158	18.5060800764789	18.7646094351104	18.8413841521563	17.9838736828363						18.2056620508715	18.6697982664365
Q99KI0	>sp|Q99KI0|ACON_MOUSE Aconitate hydratase, mitochondrial OS=Mus musculus OX=10090 GN=Aco2 PE=1 SV=1	ACO2	20.1920940552364	21.8879433836894	19.1963282088249	18.2193697016371	23.4870525983165	23.6744616173249	18.2153034245568	18.5184163989477	22.380661688606	22.3693867620414	18.5538639947096	18.1678806032904	18.1680551741469	16.7462949674579	22.0708098422639	24.3862466073936	18.0716235966791	17.9505386824042	22.627868588057	22.5098297001942	18.4296833535585	17.5068367466817	18.7559537217207	19.2060404901033	21.5608593231542	22.1538303388369	18.8869955299035	18.6428447292269
Q9CQR4	>sp|Q9CQR4|ACO13_MOUSE Acyl-coenzyme A thioesterase 13 OS=Mus musculus OX=10090 GN=Acot13 PE=1 SV=1	ACOT13					19.4412516655756	19.4477440943719			19.1199709859423	19.1953804114074						19.4480424455973			19.4759646349364	19.4902518142387	16.5041757818575							
Q9QYR9	>sp|Q9QYR9|ACOT2_MOUSE Acyl-coenzyme A thioesterase 2, mitochondrial OS=Mus musculus OX=10090 GN=Acot2 PE=1 SV=2	ACOT2	18.644354756734	20.2899372195293	19.6302330158043	18.7253129155918	23.0963632272601	22.8853438755547	21.5478428128763	20.4033720344138	23.4728910693514	23.1807880034425	18.784075577828	17.491501218966		16.711894980716	20.6037148390775	23.3315354126174	20.1605645540516	20.3329593747102	23.3431013326232	23.2903070684922	18.1571208644475				19.765173303439	20.4586938462373	19.707821650409	19.9101380838684
Q91V12	>sp|Q91V12|BACH_MOUSE Cytosolic acyl coenzyme A thioester hydrolase OS=Mus musculus OX=10090 GN=Acot7 PE=1 SV=2	ACOT7	18.1589563781017	19.7047185399824	18.7021099608798	18.6226628090622	20.2597681700484	20.1798205278665	19.4676012495929	19.1003948810781	20.695964081334	20.5994930303629	18.3490037829372	18.5177519793084			19.3544131885349	20.3213192735517	18.4116213962931	17.3602137414153	20.7123414719368	20.3443074436189	18.1314075011732		17.0593515665223		19.0187747664407	18.7850618529968	18.1449259476256	18.1261094983721
Q9R0X4	>sp|Q9R0X4|ACOT9_MOUSE Acyl-coenzyme A thioesterase 9, mitochondrial OS=Mus musculus OX=10090 GN=Acot9 PE=1 SV=1	ACOT9	19.3443762978745	20.9821978540279	16.4299923991442		21.689293370205	21.8478143697226	17.7476961532529	16.5065167523151	21.3477170058395	21.2020302848992	16.4567400601115				20.4370813433126	22.302579233627	18.1368997041203	18.3311486135254	21.1642153162347	21.1488140446445	16.576621439807	17.9417732148146			20.6600054138641	20.5923338927263	17.9465285212547	18.6883476405208
Q9R0H0	>sp|Q9R0H0|ACOX1_MOUSE Peroxisomal acyl-coenzyme A oxidase 1 OS=Mus musculus OX=10090 GN=Acox1 PE=1 SV=5	ACOX1										19.5797118435183						21.2340280074858												
Q9D358	>sp|Q9D358|PPAC_MOUSE Low molecular weight phosphotyrosine protein phosphatase OS=Mus musculus OX=10090 GN=Acp1 PE=1 SV=3	ACP1	19.345703255361	21.4836458612025	18.9540151812585	18.7109395299792	22.8332287353774	22.854191609965	19.0898747477771	20.5464179042349	22.0816249065612	22.0230499397342	20.0230132517306	18.0271903239261	18.2242780570279	18.7339239763774	20.927203583986	23.1062630002602	19.2037364359971	20.1209848760071	22.4131219960825	22.1201069873689	17.9167220914639		18.609945310367	18.2099623007786	20.3605241655204	20.7064563561287	19.7913603103836	20.1649095649873
P24638	>sp|P24638|PPAL_MOUSE Lysosomal acid phosphatase OS=Mus musculus OX=10090 GN=Acp2 PE=1 SV=2	ACP2	18.4570062325847	18.3076113861532			21.1583806758481	21.3036317007887	17.8020722781712		21.8555206122641	21.7379367739052			18.5984362165657	19.3893856706652	20.2909761307082	21.5907676163904	18.94218752769	18.6231487827398	21.6904177169277	21.9204303296099			18.6668628566412		18.8660691069562	18.9628803824773	18.5967520253098	18.7118396733986
Q05117	>sp|Q05117|PPA5_MOUSE Tartrate-resistant acid phosphatase type 5 OS=Mus musculus OX=10090 GN=Acp5 PE=1 SV=2	ACP5							18.684577421701										19.6795625682825	19.8303326055682		18.9688720647727							20.0961231739987	19.9886236709125
Q8BP40	>sp|Q8BP40|PPA6_MOUSE Lysophosphatidic acid phosphatase type 6 OS=Mus musculus OX=10090 GN=Acp6 PE=1 SV=1	ACP6	18.7012759787176	19.3718072243637	18.2462195150042	16.9626572861579	19.7831870731757	19.8220306938317	19.1655456739063	17.7169312721968	18.3919752977189	18.1731516407275	18.3803732364503	18.0535416010698			20.2684058792593	20.6506148834457	18.2740726486811	18.7143345358913	18.6843896292593	18.5809460161493	17.5581650232976				20.0396267651896	19.856281347857	19.1214884896398	19.545409229683
Q3V140	>sp|Q3V140|ACRBP_MOUSE Acrosin-binding protein OS=Mus musculus OX=10090 GN=Acrbp PE=1 SV=1	ACRBP	18.1772005241832	19.7593924706489	18.080218986417	18.3175186072537	21.6815832977823	21.8813462655466	18.8145386576981		20.9791558148572	20.7975190476176	19.4768648417456				19.7219702957348	21.8276505008446		19.4329414700111	21.1841961600967	20.9764452550352	17.4626540364397				19.1155466438226	19.3752452322427	18.7356485691955	19.4359713335159
Q99PU5	>sp|Q99PU5|ACBG1_MOUSE Long-chain-fatty-acid--CoA ligase ACSBG1 OS=Mus musculus OX=10090 GN=Acsbg1 PE=1 SV=1	ACSBG1			17.5901776668819	16.3945866206502							17.2262334254154											16.67912268032						
Q3URE1	>sp|Q3URE1|ACSF3_MOUSE Malonate--CoA ligase ACSF3, mitochondrial OS=Mus musculus OX=10090 GN=Acsf3 PE=1 SV=2	ACSF3							19.5799806293464																					
Q9CZW4	>sp|Q9CZW4|ACSL3_MOUSE Fatty acid CoA ligase Acsl3 OS=Mus musculus OX=10090 GN=Acsl3 PE=1 SV=2	ACSL3	16.5065177185903	17.9075899976774			19.3943638119875	19.9454750475634			19.2888658165406	18.3277715616417					17.8581432125463	20.3281502046639			19.228505505359	18.5308509445469					17.2735802180245	17.1732429389761		
Q9QUJ7	>sp|Q9QUJ7|ACSL4_MOUSE Long-chain-fatty-acid--CoA ligase 4 OS=Mus musculus OX=10090 GN=Acsl4 PE=1 SV=2	ACSL4					20.715452625566	20.9850066478983			20.4977699908691	20.2447679754533						20.5267093621477			20.5037209413229	20.2579563480243								
Q8JZR0	>sp|Q8JZR0|ACSL5_MOUSE Long-chain-fatty-acid--CoA ligase 5 OS=Mus musculus OX=10090 GN=Acsl5 PE=1 SV=1	ACSL5					18.85042025758	19.36280284042			19.3070341880914	19.206277823152						19.2795136544131			18.8961092488757	18.8540276224618								
Q9QXG4	>sp|Q9QXG4|ACSA_MOUSE Acetyl-coenzyme A synthetase, cytoplasmic OS=Mus musculus OX=10090 GN=Acss2 PE=1 SV=2	ACSS2						19.5508557348011			18.6791054944742	18.8178674180611					19.247772250014				18.4428220354019	18.6509886055366						17.9566540779851		
P68134	>sp|P68134|ACTS_MOUSE Actin, alpha skeletal muscle OS=Mus musculus OX=10090 GN=Acta1 PE=1 SV=1	ACTA1	21.5179263497648	22.4423620788133	21.5504775953408	21.8469918208577	23.8974661000232	24.160922308182	21.8827827190851	21.7396707130373	23.6290927972008	23.6403412030323	21.3944329982759	21.0208573783616	21.41669907809	22.0955836263993	22.5087528688829	24.1850207229895	22.1974237949333	22.1263770259209	23.5399625726029	23.3119902940073	21.5067167355583	16.0070682022699	21.930964600582	20.672534451422	21.9830256020402	21.7007310897851	22.3944904809803	22.6695876098751
E9Q5F4	>tr|E9Q5F4|E9Q5F4_MOUSE Isoform of P60710, Actin, beta (Fragment) OS=Mus musculus OX=10090 GN=Actb PE=1 SV=1	ACTB			17.4964091066966					18.3117350131478	19.6029561555484	19.8845953574333			19.7069883260437	20.0240466565246			18.3393933485307		19.5657194363938	21.3354634140558			20.3008954530869	18.6636067454349				
Q8BFZ3	>sp|Q8BFZ3|ACTBL_MOUSE Beta-actin-like protein 2 OS=Mus musculus OX=10090 GN=Actbl2 PE=1 SV=1	ACTBL2	21.2018614237352	22.1311657611514	22.7179688789308	21.9835613052513	24.2052218403491	24.2926776986598	22.973155739517	22.2292224275083	24.6011696556525	24.5102171157509	21.5766377280972	20.9908086629629	21.2458421860281	22.4073080778863	22.3577589092193	24.3200409640277	23.1693959630099	22.6098188708804	24.3274891466233	24.0170668228967	22.1216451890831	15.3398117335567	21.7659024823501	20.5922589120128	21.6352008494472	21.3302039494498	23.2118065155728	23.3696369258208
F8WGM8	>tr|F8WGM8|F8WGM8_MOUSE Isoform of P63260, Actin, cytoplasmic 2 (Fragment) OS=Mus musculus OX=10090 GN=Actg1 PE=1 SV=1	ACTG1					17.9849524277324	18.4168098952067							16.2165583108045	16.7804116087951									16.5608403156354	15.4478903825382				
P63260	>sp|P63260|ACTG_MOUSE Actin, cytoplasmic 2 OS=Mus musculus OX=10090 GN=Actg1 PE=1 SV=1	ACTG1	19.461281966766	20.6034549440018	21.1472984409735	20.3788004320199	22.1572210447837	22.1076559430102	21.5675525175669	21.1576993487516	22.8431817683715	23.1779919268232	19.9947770136777	19.2076907839262	20.7302333539646	21.1859122249049	20.7098592384098	22.1004298995014	21.0230951847138	20.5912608399574	22.9730138988777	22.6222672778375	20.5404372825233	19.3930084488726	20.7823401206935	19.2414139849843	20.3755169171395	19.7954428084743	21.3398541011521	21.2243077029038
A0A0U1RQ96	>tr|A0A0U1RQ96|A0A0U1RQ96_MOUSE Isoform of P63268, Actin, aortic smooth muscle (Fragment) OS=Mus musculus OX=10090 GN=Actg2 PE=1 SV=1	ACTG2										19.6901173632482																		
P63268	>sp|P63268|ACTH_MOUSE Actin, gamma-enteric smooth muscle OS=Mus musculus OX=10090 GN=Actg2 PE=1 SV=1	ACTG2	19.5916181036545	20.6674357879905	21.0611673832326	19.3522663722581	22.1284870357725	22.1474710330724	19.0104187572896	19.3748152249393	21.8566394531672	21.9669634867006	18.8158990160229	18.7614732277883	20.91275706885	20.321359848693	20.3983831351145	22.1508119653386	19.9445953865306	19.7282905569224	21.7738919484289	21.3122239550201	19.3418797740715	20.1032488704981	21.2417164229237	20.488978591555	19.4182542454826	20.3359912654751	19.8790144779475	20.1260903834379
Q9Z2N8	>sp|Q9Z2N8|ACL6A_MOUSE Actin-like protein 6A OS=Mus musculus OX=10090 GN=Actl6a PE=1 SV=2	ACTL6A	17.3706920649734	18.7641877087738	18.8088213086334		19.6588078350262	19.9234035115322	19.9000098366109	18.681998603916	19.8070966291993	19.6122727930414	18.7335025761069	17.835954421947		17.6423208423324	18.1341880622013	19.900695810381	18.7507288305314	18.8611904550643	19.9809232946848	19.4806889568358	18.6529423352381					17.9040376953628	18.8201616543199	18.6091358766062
Q7TPR4	>sp|Q7TPR4|ACTN1_MOUSE Alpha-actinin-1 OS=Mus musculus OX=10090 GN=Actn1 PE=1 SV=1	ACTN1	18.0417558737983	18.715968397978	22.1160532442806	21.5721629537467	20.8787718148881	20.9361896062577	22.6985030636332	21.841989530919	21.4148752934238	21.3117628706638	20.7389553394812	19.2074386197236	17.641301646822	18.1821330925115	19.3214063230473	21.1600860436767	20.8991888017448	21.0835820206675	21.2958604399333	20.7593254868208	20.4472855690171	17.2940665216673	18.6989318698345	17.4597235109044	18.6820247420856	18.7505997287352	21.1165732761456	21.3025326426686
Q9JI91	>sp|Q9JI91|ACTN2_MOUSE Alpha-actinin-2 OS=Mus musculus OX=10090 GN=Actn2 PE=1 SV=2	ACTN2	18.294715059045	19.3416489111854	17.862678978588	17.5134441959843	20.8701162764008	21.3440862358808	20.7097916148757	18.6000781322922	18.7667216256229	18.6166978058401	20.0199746218188	19.3980953667	17.8291902510035	17.1776342065425	18.8319906273489	21.2393198089566	21.8987916484901	21.8378652758363	18.1851118838908	18.6699008446407	19.5906268612929		18.1164705040414	17.4499919504463	18.2658091045998	18.5870792006314	21.7948651598648	22.5474589730033
O88990	>sp|O88990|ACTN3_MOUSE Alpha-actinin-3 OS=Mus musculus OX=10090 GN=Actn3 PE=1 SV=1	ACTN3		18.6223777769341	18.392242264962	18.3802119852466	20.2655836289346	20.8782337015639	18.8291698863052	18.6879475272773			18.3699230646553	17.5542064009799		16.6822483122626	19.0890547137497	21.1705413706601	21.6145030579842	20.9880941503907	17.5195051984101	18.421037222972	18.9916962099907			19.0052386799922	18.2693592696348	18.8280260886777	20.5514021326222	21.640114739237
P57780	>sp|P57780|ACTN4_MOUSE Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1	ACTN4	18.8382988544833	19.6193136957715	22.8607609122592	21.90581396272	21.7124920076425	21.8266970002266	22.7612400321583	21.9744301527423	22.0285494890683	22.0047455361176	21.5096320904618	20.0495048882377	17.7913519197565	17.9916378893246	19.664638073863	21.67875889403	21.3019688438648	21.3747914755103	21.8900098966343	21.5243174525196	20.643816595704	18.0786820817362	18.1138002863471	17.8909473894594	19.0605690175145	19.3971893762739	21.2676411557589	21.48337482262
Q9QZB7	>sp|Q9QZB7|ARP10_MOUSE Actin-related protein 10 OS=Mus musculus OX=10090 GN=Actr10 PE=1 SV=2	ACTR10	19.0418438791706	20.0464479983934	17.1778996048302	16.7978183947464	20.39515713616	20.5832927327552	16.7915219462299	17.8079156017262	19.9004597855736	19.9236524883817	17.7620267477331	18.148181871616			19.7449147825014	20.598759842466	17.6511540524295	16.4715086289592	20.031521633251	19.9048504031659					19.5724160192421	19.3917236706183		
P61164	>sp|P61164|ACTZ_MOUSE Alpha-centractin OS=Mus musculus OX=10090 GN=Actr1a PE=1 SV=1	ACTR1A	17.9315596510459	19.7890978425626	20.3709550802089	19.8233563514629	21.2452608481369	21.1304050743573	20.4495155340843	19.9567979693592	20.6511932342671	20.6974116220729	19.3094039668748	18.7123001093141	18.5468446933442	19.3245518780535	19.5155558044196	21.5120760639132	18.7961924311146	19.1794460820048	20.7374797010061	20.5502877424232	19.0592923404867		18.6923645008227	18.0712665803171	19.254160292979	19.1463544608661	18.6692465704845	19.236760910477
P61161	>sp|P61161|ARP2_MOUSE Actin-related protein 2 OS=Mus musculus OX=10090 GN=Actr2 PE=1 SV=1	ACTR2	17.7765560836017	18.7486885517503	21.0277073785567	20.2227667557074	20.9642893060954	20.8529571029464	20.5435437749524	20.0448301701839	20.8862061054906	20.9812671481495	19.0204617012335	17.7839117170806	17.7012154067304	16.9517182972387	18.1368280413389	20.9875991778628	19.1641160221839	18.5597531189821	20.9948306915197	20.5806247018871	18.7630303790646	16.4561560612383	17.6119968646436	17.3288001352288	17.7377243957552	18.9664197182907	19.4089234891561	19.2965053366136
